Store,Dept,IsHoliday,Size,Week,Type,Year,Month,CPI,Unemployment,MarkDown1,MarkDown5,Actual,Forecast,Date
0,27,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,3465.18,3747.9377,2012-10-12
0,28,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,2258.74,2638.942,2012-10-12
0,29,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,1276.81,1827.83,2012-10-12
0,30,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,5238.49,6558.5176,2012-10-12
0,31,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,7617.49,5009.998,2012-10-12
0,32,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,11105.36,9163.767,2012-10-12
0,33,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,2228.94,2007.1177,2012-10-12
0,34,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,1584.1,903.4347,2012-10-12
0,35,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,2482.7,2269.8748,2012-10-12
0,36,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,82276.59,69852.79,2012-10-12
0,38,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,56659.18,49233.137,2012-10-12
0,39,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,1031.98,1341.6858,2012-10-12
0,40,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,7418.72,6531.2974,2012-10-12
0,42,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,5997.47,4982.757,2012-10-12
0,43,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,10.47,19.366331,2012-10-12
0,44,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,16291.79,16609.064,2012-10-12
0,46,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,2657.0,895.0741,2012-10-12
0,47,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,9710.08,8789.056,2012-10-12
0,50,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,2028.6,2439.946,2012-10-12
0,51,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,89.84,27.42972,2012-10-12
0,52,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,11695.12,8911.344,2012-10-12
0,53,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,1844.94,1430.911,2012-10-12
0,54,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,4560.0,2574.5457,2012-10-12
0,55,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,112.67,180.39476,2012-10-12
0,56,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,1026.0,695.80524,2012-10-12
0,57,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,6242.93,5787.7393,2012-10-12
0,58,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,1585.93,2718.1123,2012-10-12
0,59,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,42221.07,40808.312,2012-10-12
0,60,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,7583.13,11501.768,2012-10-12
0,63,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,34139.98,31152.748,2012-10-12
0,64,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,20014.24,16508.738,2012-10-12
0,65,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,30502.04,20980.232,2012-10-12
0,66,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,21963.11,20033.838,2012-10-12
0,67,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,6505.55,4313.6523,2012-10-12
0,68,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,2493.35,3033.9192,2012-10-12
0,69,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,44267.78,40972.797,2012-10-12
0,70,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,92950.15,76548.43,2012-10-12
0,71,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,67677.85,56004.562,2012-10-12
0,72,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,156944.65,132725.78,2012-10-12
0,73,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,84659.27,62041.906,2012-10-12
0,74,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,62887.85,57466.785,2012-10-12
0,75,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,124559.93,115123.07,2012-10-12
0,76,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,32918.5,31525.947,2012-10-12
0,77,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,39844.82,30122.836,2012-10-12
0,78,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,12861.92,11452.611,2012-10-12
0,79,0,0.6302673385765398,41,0,2012,10,0.9644711924485911,0.2581943645773433,0.026703274900959365,0.10206026919408819,80.0,483.13376,2012-10-12
0,0,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,24185.27,27683.846,2012-10-19
0,1,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,42354.72,48488.848,2012-10-19
0,2,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,8548.87,10050.953,2012-10-19
0,3,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,35549.19,32332.037,2012-10-19
0,4,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,20413.83,23247.818,2012-10-19
0,5,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,3496.69,1466.8331,2012-10-19
0,6,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,21937.45,21935.74,2012-10-19
0,7,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,38668.75,36770.746,2012-10-19
0,8,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,36690.81,26665.805,2012-10-19
0,9,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,29442.38,29608.094,2012-10-19
0,10,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,18259.82,20282.91,2012-10-19
0,11,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,10830.48,10281.711,2012-10-19
0,12,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,38341.15,37242.203,2012-10-19
0,13,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,12035.51,14166.426,2012-10-19
0,14,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,9518.43,8778.979,2012-10-19
0,15,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,7640.43,8394.834,2012-10-19
0,16,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,10569.09,9741.624,2012-10-19
0,17,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,1247.56,1679.5994,2012-10-19
0,18,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,3640.07,3972.441,2012-10-19
0,19,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,7614.71,6263.113,2012-10-19
0,20,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,8236.39,7848.103,2012-10-19
0,21,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,17191.96,19458.615,2012-10-19
0,22,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,5355.52,5250.057,2012-10-19
0,23,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,8702.47,9403.776,2012-10-19
0,24,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,7004.13,7860.05,2012-10-19
0,25,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,1841.73,1295.5886,2012-10-19
0,26,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,656.45,522.62616,2012-10-19
0,27,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,3739.1,3940.8584,2012-10-19
0,28,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,2559.08,2774.773,2012-10-19
0,29,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,1529.52,1921.9164,2012-10-19
0,30,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,6241.78,6896.109,2012-10-19
0,31,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,5170.49,5267.882,2012-10-19
0,32,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,9544.78,9635.461,2012-10-19
0,33,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,1555.93,2110.4326,2012-10-19
0,34,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,536.75,949.93835,2012-10-19
0,35,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,2483.49,2344.306,2012-10-19
0,36,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,68794.43,72143.32,2012-10-19
0,38,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,56386.37,50183.11,2012-10-19
0,39,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,1201.83,1381.6376,2012-10-19
0,40,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,7586.22,6842.3325,2012-10-19
0,42,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,6357.29,5178.175,2012-10-19
0,44,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,16784.5,17080.752,2012-10-19
0,46,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,784.0,782.02905,2012-10-19
0,47,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,11082.52,9038.66,2012-10-19
0,50,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,1634.61,2509.2405,2012-10-19
0,51,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,28.92,28.20874,2012-10-19
0,52,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,9438.28,9164.423,2012-10-19
0,53,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,1328.43,1483.1249,2012-10-19
0,54,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,6800.0,2668.491,2012-10-19
0,55,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,183.24,204.09604,2012-10-19
0,56,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,999.0,725.9101,2012-10-19
0,57,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,6429.74,5951.3066,2012-10-19
0,58,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,2263.79,2794.9282,2012-10-19
0,59,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,36267.08,42953.58,2012-10-19
0,60,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,9700.45,11826.821,2012-10-19
0,63,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,27982.85,32033.162,2012-10-19
0,64,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,19217.27,16975.295,2012-10-19
0,65,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,29992.45,21573.158,2012-10-19
0,66,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,20132.76,20600.02,2012-10-19
0,67,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,5854.41,4435.5615,2012-10-19
0,68,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,2945.08,3119.6584,2012-10-19
0,69,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,48093.57,42130.74,2012-10-19
0,70,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,88474.51,78711.78,2012-10-19
0,71,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,64022.49,57277.586,2012-10-19
0,72,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,146387.59,136695.73,2012-10-19
0,73,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,75214.29,63897.64,2012-10-19
0,74,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,62767.87,59185.668,2012-10-19
0,75,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,123346.24,116144.56,2012-10-19
0,76,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,37113.21,32953.508,2012-10-19
0,77,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,36028.46,31623.723,2012-10-19
0,78,0,0.6302673385765398,42,0,2012,10,0.9649114879593965,0.2581943645773433,0.012164301851531851,0.03982993083642769,13110.24,11436.546,2012-10-19
0,0,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,27390.81,34411.3,2012-10-26
0,1,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,43134.88,49057.754,2012-10-26
0,2,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,9350.9,9958.603,2012-10-26
0,3,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,36292.6,32034.965,2012-10-26
0,4,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,25846.94,23230.463,2012-10-26
0,5,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,4032.5,2867.387,2012-10-26
0,6,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,21449.85,21734.191,2012-10-26
0,7,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,39255.35,36432.89,2012-10-26
0,8,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,41040.84,26420.795,2012-10-26
0,9,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,26285.27,29336.05,2012-10-26
0,10,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,22399.83,20096.547,2012-10-26
0,11,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,8658.41,10187.241,2012-10-26
0,12,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,38512.48,36900.02,2012-10-26
0,13,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,11150.0,14036.261,2012-10-26
0,14,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,9934.63,7865.569,2012-10-26
0,15,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,7640.92,8454.359,2012-10-26
0,16,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,17934.28,12747.904,2012-10-26
0,17,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,1640.81,1699.1978,2012-10-26
0,18,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,2680.53,4018.7993,2012-10-26
0,19,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,8194.63,6336.203,2012-10-26
0,20,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,8236.88,7939.69,2012-10-26
0,21,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,21460.58,19685.695,2012-10-26
0,22,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,7106.74,5311.325,2012-10-26
0,23,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,11066.13,9513.519,2012-10-26
0,24,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,7412.16,7951.7764,2012-10-26
0,25,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,1712.02,1310.7063,2012-10-26
0,26,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,742.48,528.72437,2012-10-26
0,27,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,4077.2,3986.8481,2012-10-26
0,28,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,2830.48,2853.635,2012-10-26
0,29,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,1413.51,1976.5394,2012-10-26
0,30,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,5918.47,7092.1177,2012-10-26
0,31,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,6313.48,5417.611,2012-10-26
0,32,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,9972.0,9909.33,2012-10-26
0,33,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,1459.47,2170.4136,2012-10-26
0,34,0,0.6302673385765398,43,0,2012,10,0.9650951112503876,0.2581943645773433,0.03309909183418774,0.022473769609290054,1156.34,1131.2936,2012-10-26
